id,limit_bal,sex,education,marriage,age,default_payment_next_month,total_bill,total_pay,repayment_status
28387,60000,2,2,1,40,1,92034,14370,-1
28388,50000,2,3,2,34,0,256674,10505,0
28389,390000,2,1,1,42,0,668589,59157,0
28390,210000,2,1,1,38,0,109597,77953,0
28391,160000,2,2,2,39,0,885112,32586,0
28392,50000,2,3,1,42,0,184039,9146,0
28393,50000,2,2,2,31,0,144951,29437,2
28394,160000,2,2,1,37,0,678827,20046,0
28395,220000,2,2,1,40,0,53020,53557,-2
28396,80000,2,3,1,43,0,456633,21400,0
28397,170000,2,2,1,31,0,249682,17300,-2
28398,60000,2,3,1,33,0,342356,12180,0
28399,200000,2,1,1,36,0,11446,15189,-2
28400,320000,2,1,2,41,0,67058,94622,-2
28401,160000,2,1,1,47,0,0,0,-2
28402,20000,2,2,1,45,0,33429,10434,-1
28403,80000,2,1,2,27,1,31859,26283,-1
28404,210000,2,2,2,29,0,396285,11790,0
28405,50000,2,1,2,27,1,31456,3302,0
28407,120000,2,2,2,28,0,0,0,-2
28408,20000,2,2,2,28,0,92294,3262,0
28409,250000,2,1,2,28,0,569599,37500,0
28410,80000,2,3,1,34,0,26332,22837,-1
28411,240000,2,2,2,28,0,4262,3108,-2
28412,150000,2,2,2,28,0,108049,7820,0
28413,340000,2,2,2,29,0,224040,154503,0
28414,80000,2,1,1,28,0,417222,94506,-1
28415,130000,2,3,2,29,0,27637,7778,-1
28416,100000,2,2,2,29,0,434198,17032,0
28417,230000,2,1,2,29,0,53583,20102,0
28418,160000,2,1,2,30,0,0,0,-2
28419,220000,2,2,2,29,0,186266,26136,0
28420,80000,2,1,2,29,1,98427,6900,2
28421,420000,2,2,1,29,0,292878,35011,0
28423,80000,2,1,2,32,0,110416,20584,0
28424,210000,2,1,2,31,0,244151,17127,0
28425,220000,2,1,2,31,0,604861,60097,0
28426,170000,2,2,2,30,1,772531,39578,0
28427,50000,2,1,2,30,0,267895,12300,2
28428,80000,2,2,2,31,0,27044,23064,-2
28429,300000,2,1,2,33,0,365846,14176,0
28430,140000,2,2,1,33,0,44398,15933,0
28431,290000,2,2,2,33,0,1320928,46641,0
28432,80000,2,1,2,33,0,7043,4684,0
28433,500000,2,1,1,33,0,253615,144883,-1
28434,40000,2,3,1,44,1,217400,9000,0
28435,50000,2,2,1,45,0,148235,6184,0
28436,260000,2,2,1,34,0,-1453,4287,-2
28437,80000,2,3,1,45,0,88043,41384,-1
28438,280000,2,1,1,35,0,9647,2500,-2
28439,270000,2,1,1,37,0,1373,1517,-2
28440,80000,2,3,1,48,0,43690,10647,-1
28441,120000,2,2,1,34,0,530456,21245,0
28442,300000,2,1,1,40,0,641579,165370,0
28443,120000,2,2,2,37,0,209954,25164,0
28444,80000,2,2,3,36,0,284960,33172,0
28445,50000,2,2,1,42,0,74898,5214,0
28446,100000,2,2,1,47,0,181988,21565,0
28447,180000,2,2,1,44,0,42410,48490,-2
28448,160000,2,2,1,45,0,212755,10800,0
28450,50000,2,3,1,33,0,23500,0,-2
28452,170000,2,2,2,35,0,651884,35000,0
28453,50000,2,2,1,37,0,209988,24395,2
28455,70000,2,2,2,36,1,282658,10850,0
28456,20000,2,3,1,45,0,26748,34528,-1
28457,100000,2,3,1,46,0,164029,9900,0
28458,180000,2,3,0,36,0,1956,1956,-1
28460,230000,2,2,1,35,1,3534,2000,-1
28461,20000,2,2,1,38,1,0,0,-2
28462,180000,2,2,1,39,0,634354,23200,0
28463,180000,2,1,2,45,0,0,0,-2
28464,20000,2,2,1,34,0,81720,37721,-1
28465,150000,2,2,1,49,0,10437,10437,-1
28466,240000,2,1,1,40,1,0,0,-2
28467,360000,2,3,1,37,0,239,239,-2
28468,260000,2,2,1,35,0,22446,15741,0
28470,200000,2,2,1,41,0,10364,15766,2
28471,230000,2,3,2,45,0,51168,64130,-2
28472,200000,2,2,2,32,0,741110,30276,0
28473,70000,2,3,1,37,0,261678,13407,0
28474,160000,2,3,1,36,0,23251,23251,-1
28475,80000,2,2,2,33,0,68600,60500,-2
28476,100000,2,2,1,30,0,321377,17000,0
28477,20000,2,2,1,38,1,2000,2000,-2
28478,110000,2,3,1,47,0,543999,17766,0
28479,100000,2,2,2,35,1,4647,4321,0
28480,240000,2,2,1,39,0,1374988,63400,0
28481,170000,2,1,1,31,0,3364,2967,-1
28483,50000,2,2,2,44,0,4442,4514,-1
28484,390000,2,2,2,41,0,7121,2000,-2
28485,40000,2,3,1,44,0,91351,5561,0
28486,160000,2,3,1,39,0,8465,2400,-2
28487,20000,2,3,1,41,0,83647,7303,0
28488,180000,2,2,2,36,0,10970,10970,-1
28489,50000,2,2,1,41,1,109507,7302,0
28490,110000,2,2,1,37,0,137366,7469,0
28491,20000,2,3,2,39,1,110090,7618,0
28492,40000,2,3,1,36,0,117264,10000,2
28493,50000,2,3,1,47,1,290836,11859,0
28494,200000,2,1,2,30,0,3635,2290,0
28495,90000,2,2,1,31,0,45470,45500,-2
28496,300000,2,1,2,34,0,1280,1280,-2
28498,330000,2,2,1,37,0,236424,15279,0
28499,210000,2,3,2,30,0,12127,11497,-1
28500,260000,2,2,2,34,0,111476,63112,0
28501,290000,2,1,2,35,0,62298,33980,0
28502,20000,2,2,1,39,0,114692,5600,0
28503,140000,2,2,1,31,0,583834,23723,0
28505,50000,2,3,3,46,0,4629,7849,-1
28506,50000,2,2,1,37,0,15071,8221,-1
28507,270000,2,2,1,28,0,127317,78084,0
28508,240000,2,2,1,28,0,644489,64130,0
28509,150000,2,1,2,29,0,269625,17650,0
28510,260000,2,2,2,40,0,609345,23514,0
28512,190000,2,1,1,47,0,1158463,43402,0
28513,160000,2,2,2,28,0,20732,16276,-1
28514,320000,2,1,2,31,0,150852,103419,-1
28515,30000,2,2,2,30,1,160012,9296,0
28518,150000,2,2,2,34,0,141431,25700,0
28519,50000,2,3,1,30,0,291388,10865,0
28520,80000,2,2,2,24,0,77016,5980,0
28521,50000,2,2,1,47,0,79467,7723,0
28523,280000,2,2,2,34,0,37133,25323,-2
28524,160000,2,1,1,38,0,790066,53005,0
28525,80000,2,1,2,29,0,145018,7910,0
28526,160000,2,2,2,30,0,568367,21528,0
28527,90000,2,2,1,32,0,41194,37568,-1
28528,360000,2,2,2,32,0,75880,23500,0
28529,80000,2,2,1,34,0,445370,18016,0
28530,20000,2,3,1,36,1,4532,3906,-1
28531,50000,2,2,1,48,0,203498,8041,0
28533,50000,2,3,1,44,1,91965,5400,3
28534,120000,2,2,1,31,1,150584,13000,0
28535,60000,2,2,1,31,1,268463,66718,0
28536,120000,2,3,2,32,0,436719,25249,0
28537,80000,2,1,1,32,0,11211,11211,-1
28539,300000,2,1,1,33,0,24422,19442,0
28540,230000,2,2,1,30,0,50725,42214,0
28541,310000,2,3,2,30,0,453922,178008,0
28542,330000,2,1,2,31,0,35149,11713,0
28543,210000,2,1,1,35,0,357334,15800,2
28544,120000,2,2,1,35,0,700415,37053,0
28545,170000,2,2,1,35,0,418489,132027,0
28546,50000,2,2,2,39,0,104878,23629,0
28547,100000,2,3,1,44,1,81626,5257,2
28548,140000,2,1,2,33,0,68604,44836,-1
28549,210000,2,2,2,33,0,52425,1000,-2
28550,360000,2,1,2,34,0,579933,23127,0
28551,50000,2,2,3,34,0,141074,8114,0
28552,340000,2,2,2,34,0,2630,4610,-2
28553,260000,2,1,2,37,1,7537,7611,-1
28554,500000,2,3,2,37,0,27127,2458,0
28555,60000,2,2,1,40,0,281350,9605,0
28556,420000,2,2,1,38,0,168826,115816,-1
28557,30000,2,3,1,41,0,148025,13045,0
28558,370000,2,2,1,41,0,41292,39850,-2
28559,450000,2,1,1,35,0,14266,18115,-2
28560,400000,2,1,1,39,1,10164,8506,-1
28561,400000,2,1,2,46,1,50905,30139,0
28562,640000,2,2,2,39,0,680161,64162,0
28563,210000,2,2,1,38,0,135846,59350,-1
28564,30000,2,3,2,35,0,164923,7454,0
28565,100000,2,1,1,36,0,54244,53727,-2
28566,250000,2,1,1,41,0,163967,131963,-2
28567,190000,2,1,2,40,0,769084,30302,0
28568,20000,2,3,1,43,0,86861,10894,0
28569,180000,2,3,1,40,0,51332,9593,-2
28570,200000,2,1,1,29,0,9434,9251,-1
28571,80000,2,1,2,29,0,18000,19827,-2
28572,120000,2,2,2,29,0,223808,23822,-1
28573,50000,2,2,2,29,0,184877,18000,0
28574,260000,2,4,2,30,0,26872,23558,-2
28575,180000,2,1,2,30,0,25659,19813,-1
28576,130000,2,2,1,30,1,9900,9900,-1
28577,110000,2,2,1,30,0,427225,14750,0
28578,50000,2,2,1,44,0,223369,16630,0
28579,500000,2,1,1,46,0,456926,88025,-1
28580,360000,2,1,2,32,0,0,0,-2
28581,80000,2,2,1,34,0,24145,21959,-1
28582,10000,2,1,2,33,0,46841,4000,0
28583,320000,2,1,1,34,0,46879,27821,0
28584,30000,2,3,1,32,0,141993,103084,-1
28585,80000,2,3,1,32,0,0,0,-2
28586,160000,2,2,1,34,0,429754,17000,0
28587,490000,2,1,2,34,0,61326,41858,-1
28588,220000,2,1,1,35,0,0,0,-2
28589,450000,2,1,1,35,0,1573,1560,-1
28590,370000,2,3,1,35,0,109450,76205,0
28591,80000,2,3,1,34,1,282220,13000,0
28592,360000,2,1,1,47,1,2500,0,-2
28593,60000,2,2,1,42,0,342496,13651,0
28594,50000,2,1,1,45,0,25745,24792,-1
28595,160000,2,2,1,49,0,2736,2389,-2
28596,260000,2,3,1,41,0,1202080,44470,0
28597,220000,2,2,2,45,0,15185,10918,0
28600,290000,2,1,1,39,0,1584,1584,-1
28601,130000,2,3,2,40,0,299759,14000,-2
28602,200000,2,2,1,41,0,175542,63881,0
28603,200000,2,3,0,37,0,72516,72516,-1
28604,110000,2,3,0,44,1,245710,10900,2
28605,30000,2,3,1,45,1,89061,18110,0
28606,30000,2,2,1,42,0,176016,8864,0
28607,100000,2,2,1,41,0,4789,3413,0
28608,360000,2,2,1,44,0,0,0,-2
28609,140000,2,2,1,38,0,560646,45000,0
28610,50000,2,3,1,47,0,94414,15846,0
28611,70000,2,3,1,35,0,6970,5497,-1
28612,60000,2,3,2,48,0,245643,8500,0
28613,360000,2,3,2,39,0,830,832,-2
28614,240000,2,1,1,40,0,26365,31097,-1
28615,200000,2,1,2,30,0,40258,55830,-2
28616,100000,2,3,1,35,0,498272,26100,0
28617,50000,2,2,1,41,0,67951,4938,0
28618,100000,2,2,2,41,0,493928,16809,0
28619,270000,2,4,2,42,0,28332,13996,-2
28620,50000,2,3,1,48,0,127605,9950,0
28621,300000,2,2,1,41,0,26402,27538,-1
28622,50000,2,2,1,40,1,197288,14000,0
28623,80000,2,3,1,41,0,49688,7582,-1
28624,200000,2,1,1,31,0,462099,18228,0
28626,310000,2,1,1,31,0,26115,29123,-2
28627,80000,2,2,2,31,0,77424,22780,-1
28628,210000,2,1,2,31,0,3709,3199,-1
28629,80000,2,1,2,32,0,452237,18800,0
28631,260000,2,2,1,35,0,140564,77470,0
28632,120000,2,2,1,41,0,25158,27243,0
28633,100000,2,3,1,41,0,412548,15182,0
28634,60000,2,2,1,35,1,239711,9800,2
28635,190000,2,1,1,36,0,25417,13117,0
28637,380000,2,2,1,37,0,86869,8646,2
28638,350000,2,1,2,44,1,34888,21124,-1
28639,100000,2,3,1,39,0,544355,11809,0
28640,100000,2,1,2,31,0,471987,17202,0
28641,150000,2,2,1,32,0,18593,19684,-1
28642,150000,2,2,1,33,1,43845,7553,2
28643,150000,2,1,1,38,0,377946,14017,-1
28646,230000,2,2,2,38,0,468372,19000,0
28647,10000,2,2,1,38,1,26129,6414,0
28648,200000,2,3,1,44,0,2340,2490,-2
28649,140000,2,2,1,34,0,677363,25564,0
28650,370000,2,3,1,46,0,23937,19813,-2
28651,50000,2,3,1,49,0,36325,0,-2
28652,160000,2,2,1,36,0,5403,3050,-1
28653,80000,2,3,2,43,0,414129,14424,0
28654,240000,2,1,2,33,0,337667,144051,0
28656,50000,2,3,1,44,1,95783,4063,0
28657,180000,2,2,2,38,0,978731,36252,0
28658,50000,2,3,1,46,0,179476,10352,-1
28659,500000,2,1,2,32,0,1291928,47799,0
28660,200000,2,1,1,34,0,60879,81387,-2
28661,60000,2,3,2,44,0,270507,11000,0
28662,50000,2,2,2,46,0,223242,2400,0
28663,50000,2,3,2,44,1,256364,9600,2
28664,210000,2,2,2,27,1,0,0,-2
28665,60000,2,2,1,27,0,68355,4887,0
28666,140000,2,1,2,28,1,8511,11701,0
28667,260000,2,1,1,35,1,2469,2971,-1
28668,300000,2,1,1,40,0,15457,21043,-2
28670,140000,2,1,1,34,0,3414,2220,-1
28672,360000,2,1,2,27,0,487580,19072,0
28673,20000,2,2,2,27,0,68181,9151,0
28674,190000,2,2,2,27,0,754425,33000,0
28675,150000,2,1,2,28,0,258682,12676,0
28676,100000,2,1,2,28,1,83879,23000,0
28677,310000,2,1,2,29,0,215217,93750,0
28678,500000,2,1,2,29,0,474715,30000,0
28679,120000,2,2,2,28,0,2376,1980,-1
28680,200000,2,2,1,28,0,564643,17628,0
28681,180000,2,1,2,30,0,23281,8653,-2
28682,50000,2,2,2,30,1,185617,11706,0
28683,210000,2,1,2,30,0,313506,13949,0
28685,200000,2,1,2,30,0,12369,13619,-2
28686,100000,2,2,2,31,1,607939,26621,0
28687,250000,2,2,2,31,0,479074,17334,0
28688,200000,2,2,1,31,0,29518,25613,-1
28689,50000,2,2,1,31,0,11203,4025,0
28690,170000,2,2,1,31,0,72868,26888,0
28691,70000,2,2,1,32,0,160262,22400,0
28692,260000,2,1,1,31,0,343623,146524,0
28693,60000,2,3,2,32,0,292318,19108,0
28694,120000,2,2,2,31,1,19697,19811,-2
28695,100000,2,3,2,33,0,376395,14700,0
28696,500000,2,1,2,34,0,774238,157367,0
28697,230000,2,2,1,34,0,10678,11989,-1
28699,360000,2,1,1,35,0,33054,57339,-2
28700,180000,2,2,1,44,0,0,0,-2
28701,180000,2,3,1,35,1,508530,47809,2
28702,140000,2,2,2,35,0,498636,21110,0
28703,260000,2,1,1,37,0,361881,16300,0
28704,220000,2,1,1,36,0,-1496,5895,-2
28705,100000,2,3,1,42,0,7155,7617,-1
28706,280000,2,1,1,39,0,13238,21245,-2
28707,100000,2,2,2,40,0,6423,4962,-1
28709,360000,2,1,1,48,0,1206717,53500,0
28710,290000,2,3,1,46,0,60853,15817,-1
28711,60000,2,2,1,39,0,188572,8386,0
28713,180000,2,2,1,42,0,654719,27501,0
28714,200000,2,1,2,37,0,23066,24825,-1
28715,170000,2,1,2,44,0,14715,17304,-1
28719,350000,2,1,1,45,0,1746,1746,-1
28721,130000,2,2,1,41,0,8846,8512,-1
28722,310000,2,2,1,44,0,550361,83300,0
28723,110000,2,2,1,46,0,418703,13785,0
28724,260000,2,2,1,44,0,10381,10393,-1
28725,290000,2,1,1,44,0,43398,43620,-2
28726,200000,2,1,1,37,0,90627,91106,0
28727,130000,2,2,1,40,1,188094,15898,0
28728,60000,2,1,2,28,0,97658,39152,0
28729,20000,2,2,2,30,0,114684,7240,0
28730,300000,2,2,1,31,0,46533,24919,0
28731,70000,2,3,1,39,0,781044,30759,2
28732,240000,2,2,1,35,1,1998,1470,-1
28733,60000,2,1,2,29,0,35878,34444,-1
28734,240000,2,1,2,28,0,4429,6149,-1
28735,200000,2,3,1,29,0,1224,2152,-1
28736,500000,2,1,2,31,0,365349,43313,0
28737,140000,2,2,3,28,1,620043,51370,0
28738,210000,2,2,1,29,0,243098,28892,0
28739,240000,2,2,1,31,0,18762,21478,-1
28740,240000,2,1,2,30,0,2999,2999,-2
28741,160000,2,1,2,28,0,49179,14015,0
28742,50000,2,1,2,29,0,106466,4866,0
28745,150000,2,1,1,30,0,740307,32500,2
28746,100000,2,2,1,27,1,4747,5945,-1
28747,120000,2,1,1,32,0,4873,3614,0
28750,360000,2,1,2,30,0,2500,0,-2
28751,260000,2,2,1,29,0,1171047,28519,0
28753,180000,2,2,3,41,0,583257,19305,0
28754,210000,2,2,1,42,0,17932,17340,-1
28755,70000,2,2,2,34,0,32986,22272,0
28756,500000,2,1,2,35,0,68134,20058,0
28757,500000,2,2,2,48,0,212862,153014,0
28758,180000,2,1,2,28,0,358253,60117,0
28759,120000,2,2,1,31,0,240038,9273,0
28760,200000,2,2,1,33,0,79130,15000,0
28761,140000,2,2,1,33,0,312170,77612,0
28762,20000,2,3,2,34,1,0,0,-2
28763,220000,2,1,1,39,0,2514,2514,-1
28764,290000,2,1,1,32,1,29055,26765,-2
28765,260000,2,2,2,37,0,945,1283,-1
28766,220000,2,1,2,34,0,477025,17892,0
28767,80000,2,3,0,40,0,18993,16013,-1
28768,160000,2,2,1,41,0,81909,4771,0
28769,500000,2,1,2,37,0,402220,16040,0
28770,230000,2,2,1,42,0,73090,51049,0
28771,120000,2,3,1,39,1,0,0,-2
28772,360000,2,1,1,38,0,24920,24748,-2
28773,220000,2,1,2,39,0,6711,4240,-1
28774,120000,2,1,2,32,0,7746,6960,-1
28775,360000,2,2,2,33,0,55544,13202,0
28776,120000,2,1,1,42,1,6182,7044,-1
28777,50000,2,1,1,32,0,179407,8809,2
28778,290000,2,2,1,35,0,1054550,39622,0
28779,230000,2,2,1,38,0,17599,4689,0
28780,200000,2,1,1,36,0,0,0,-2
28782,50000,1,2,2,40,0,255434,12674,0
28783,50000,2,5,1,32,0,0,0,-2
28784,20000,2,3,2,44,0,87217,4251,0
28785,260000,2,1,1,36,0,599200,23012,0
28786,230000,2,5,1,42,0,2730,2490,-1
28787,200000,2,2,1,36,0,69990,63310,-1
28788,340000,2,1,1,36,0,188909,22001,0
28789,220000,2,5,1,32,0,165320,8500,0
28790,340000,2,1,1,36,0,60156,54963,0
28791,200000,2,3,1,42,0,11803,10868,0
28792,180000,2,3,1,44,0,0,0,-2
28793,50000,2,2,2,43,0,137278,9820,0
28794,80000,2,1,2,38,0,343401,11668,0
28795,160000,2,2,1,31,0,57902,32967,-2
28796,80000,2,2,1,48,0,307114,23000,0
28797,30000,2,1,2,37,1,1320,1056,-1
28798,230000,2,1,2,42,0,4245,4138,-2
28799,400000,2,2,2,42,0,195731,96274,0
28800,200000,2,3,2,42,0,27354,63509,2
28801,20000,2,2,1,46,1,45616,4641,0
28802,200000,2,1,1,38,0,54504,57383,-1
28803,140000,2,1,2,34,0,19300,12400,0
28804,360000,2,1,2,29,0,1187486,89529,0
28805,360000,2,1,1,36,0,-6,0,-2
28807,390000,2,1,2,41,1,-78,13,-2
28808,160000,2,3,1,35,0,22939,9518,0
28809,340000,2,1,2,44,0,35774,35303,-2
28810,280000,2,1,1,36,0,61707,60421,0
28812,60000,2,1,2,46,0,129578,32000,0
28813,420000,2,2,2,37,0,113093,14173,0
28814,160000,2,1,1,38,0,6555,0,-2
28815,230000,2,2,2,34,0,2046,2196,-1
28816,230000,2,1,2,31,1,604223,23061,0
28817,280000,2,2,1,36,0,17224,21449,-2
28818,180000,2,2,2,31,0,27977,19474,-1
28819,100000,2,1,1,40,1,2212,2914,-2
28820,180000,2,1,2,33,0,4597,2935,-2
28821,30000,2,5,2,46,0,79719,10111,-2
28822,320000,2,2,1,39,0,154366,69389,-1
28823,590000,2,3,1,39,0,770712,31383,0
28824,130000,2,2,1,38,0,77253,39361,0
28825,130000,2,1,1,33,0,185828,184659,-1
28826,280000,2,2,1,41,0,898,630,-2
28827,90000,2,2,1,40,0,523477,20769,0
28828,320000,2,2,1,30,0,11175,13948,-2
28829,160000,2,2,1,31,0,296077,14134,0
28830,150000,2,2,1,37,0,609903,29673,0
28831,40000,2,2,1,48,0,134493,19000,0
28832,180000,2,3,1,31,0,431008,18010,0
28834,50000,2,1,1,45,0,80975,21345,0
28836,360000,2,2,2,40,0,161790,123073,0
28838,340000,2,1,1,46,0,514233,21175,0
28839,180000,2,1,1,44,0,30531,29324,-1
28840,30000,2,3,2,48,1,129994,11200,0
28841,300000,2,3,2,33,1,73452,5000,-2
28842,40000,2,2,1,37,0,57580,7811,0
28843,500000,2,1,1,47,0,99481,50660,0
28844,180000,2,1,1,41,0,250729,64445,-1
28845,350000,2,1,1,44,0,354183,13150,-1
28846,90000,2,2,2,48,0,23541,17843,-2
28847,240000,2,2,2,31,0,1403325,51562,0
28848,50000,2,3,3,46,0,172689,6950,0
28849,220000,2,1,2,33,0,7602,4230,0
28850,180000,2,2,2,38,0,125031,11000,0
28851,400000,2,4,1,37,0,45991,47622,-2
28853,180000,2,6,1,48,0,16275,17872,-2
28854,80000,2,3,1,38,1,50239,1000,-2
28855,360000,2,1,2,37,0,914636,38111,0
28856,170000,2,1,2,49,0,785044,24500,0
28857,130000,2,2,1,48,0,5195,6044,-2
28858,290000,2,1,1,30,0,952555,29400,0
28859,90000,2,2,1,32,0,514928,21624,2
28860,130000,2,3,2,32,0,63288,17627,0
28861,140000,2,1,3,48,0,3378,3378,-1
28862,510000,2,2,2,48,0,395679,107353,-1
28863,50000,2,1,1,39,0,8128,8199,-1
28864,200000,2,1,2,40,0,14867,14680,-1
28865,200000,2,1,2,37,0,372993,16009,0
28866,400000,2,2,2,36,0,279470,7158,0
28867,310000,2,1,1,35,0,44736,43055,-1
28868,210000,2,1,1,46,0,321179,28282,0
28869,90000,2,2,1,33,0,300270,11392,0
28870,270000,2,1,2,31,0,18131,3201,0
28871,30000,2,3,1,39,1,172666,11869,0
28872,30000,2,2,1,41,0,85330,9444,0
28873,210000,2,2,1,36,0,29832,24058,-1
28874,110000,2,1,1,43,0,630691,35600,0
28875,160000,2,2,1,42,0,891,1869,-1
28876,380000,2,1,2,30,0,189328,12263,0
28877,140000,2,1,2,33,0,6059,5778,-1
28878,250000,2,3,1,44,0,949378,34885,0
28879,150000,2,1,2,39,0,30972,33601,-1
28881,220000,2,1,1,49,1,5028,5028,-2
28882,60000,2,3,1,39,0,173405,10638,0
28883,50000,2,5,1,41,1,287190,18000,0
28884,300000,2,2,1,40,0,280,280,-1
28885,320000,2,2,1,41,0,29185,29847,-2
28886,250000,2,1,1,43,0,331,0,-2
28887,200000,2,3,1,42,0,6696,6777,-1
28888,110000,2,3,1,36,0,19060,20896,0
28889,50000,2,3,2,46,0,114735,9127,0
28890,300000,2,4,2,45,0,1669,1958,-2
28891,50000,2,5,1,33,0,153814,33352,0
28892,230000,2,3,1,42,0,39254,19454,0
28893,30000,2,2,1,36,1,6723,28742,-1
28894,30000,2,2,1,41,0,17780,20812,-1
28895,290000,2,2,1,41,0,38142,14711,0
28896,210000,2,1,1,47,0,234,2197,-2
28897,200000,2,2,1,46,0,5789,4962,-1
28898,150000,2,2,1,41,0,39155,39445,-2
28899,110000,2,1,1,45,0,53382,7148,-1
28900,20000,2,2,1,43,1,101242,8437,0
28901,360000,2,1,2,28,0,502989,24499,0
28902,230000,2,1,1,35,0,840979,30253,0
28903,60000,2,2,1,38,0,197601,17898,2
28904,470000,2,2,1,45,0,974376,80052,0
28905,120000,2,1,2,29,0,185681,13490,-2
28906,50000,2,2,2,35,0,194428,49005,-1
28907,140000,2,1,1,40,0,1994,1994,-1
28908,500000,2,1,1,39,0,16819,5979,-1
28909,400000,2,2,2,41,1,45670,2328,-2
28910,310000,2,2,2,34,0,385619,169565,0
28912,330000,2,1,1,41,0,109109,110051,-1
28913,240000,2,2,1,38,0,1266306,58350,0
28914,290000,2,2,1,36,0,29053,31174,-2
28915,150000,2,1,1,39,0,15328,5461,-1
28916,50000,2,2,1,34,0,20709,13908,0
28917,210000,2,1,1,37,0,3158,198,-1
28918,150000,2,1,1,38,0,25753,28482,-1
28919,210000,2,2,1,46,0,22633,21451,-2
28920,180000,2,1,1,40,0,4700,184997,0
28921,360000,2,1,2,33,1,0,0,-2
28922,220000,2,3,2,33,0,1068565,40107,0
28923,160000,2,2,1,40,0,4345,5005,-1
28924,500000,2,3,1,40,0,146631,18662,-1
28925,100000,2,3,1,43,0,543912,18688,0
28926,80000,2,2,1,47,1,6116,11461,-1
28927,360000,2,2,2,35,1,0,0,-2
28928,230000,2,3,1,49,0,1039677,53000,0
28929,180000,2,1,2,33,0,9876,6707,-1
28930,200000,2,1,2,44,1,882250,25372,0
28931,60000,2,2,1,45,0,227246,41036,-1
28932,280000,2,1,1,35,0,1090177,51000,0
28933,80000,2,3,1,48,1,2772,2526,-1
28934,200000,2,1,1,40,0,0,0,-2
28935,50000,2,2,2,37,0,26910,27369,0
28936,460000,2,1,2,34,0,73403,68555,-1
28937,220000,2,1,1,34,0,52592,31389,0
28938,170000,2,1,1,37,0,52055,27368,0
28939,50000,2,2,1,41,0,92641,27918,0
28940,210000,2,1,1,44,0,303290,48428,0
28941,20000,2,2,1,31,0,65924,4377,0
28942,230000,2,1,1,46,0,566,300,-2
28943,390000,2,1,2,32,0,277227,75556,0
28944,180000,2,2,2,34,0,79387,5233,0
28945,130000,2,3,1,33,0,0,0,-2
28946,250000,2,3,1,43,0,1818,1818,-2
28948,240000,2,1,2,40,0,754473,19056,0
28949,270000,2,2,2,39,0,8954,6598,-2
28950,450000,2,3,2,44,0,29119,21409,-1
28952,170000,2,1,2,42,0,6008,1896,0
28953,280000,2,1,2,30,0,116444,93925,-2
28954,170000,2,2,1,43,0,241289,9920,0
28955,200000,2,1,2,37,0,131068,8600,0
28956,380000,2,1,2,33,0,362907,48009,0
28957,500000,2,1,2,44,0,25851,32007,-2
28958,40000,2,1,2,29,0,89109,3223,-2
28960,220000,2,2,1,34,0,241794,15000,0
28961,200000,2,1,2,29,0,1129223,35800,0
28962,360000,2,1,1,43,0,3078,3078,-2
28963,100000,2,1,1,36,0,11332,11499,-1
28965,200000,2,1,1,39,0,1595,1595,-1
28967,180000,2,2,2,34,0,205703,9600,0
28968,500000,2,5,1,32,0,184886,76283,0
28969,230000,2,1,2,35,0,150,300,-1
28970,50000,2,1,2,40,0,248511,28395,0
28971,250000,2,1,1,40,0,74897,3338,0
28972,150000,2,2,2,31,0,144728,6521,0
28973,50000,2,2,1,34,0,25142,26441,-1
28974,100000,2,2,1,35,1,291955,58437,0
28975,110000,2,2,2,42,1,247727,8800,0
28976,210000,2,2,2,38,0,489410,23700,0
28977,150000,2,1,2,45,0,2423,500,-2
28978,80000,2,1,1,44,0,8037,12452,-1
28979,200000,2,2,1,48,1,26659,35518,-1
28980,150000,2,1,2,35,1,312729,10307,0
28981,100000,2,3,1,39,0,14300,8165,-2
28982,110000,2,1,2,32,0,272694,22184,0
28983,240000,2,1,2,33,0,517308,20300,0
28984,80000,2,3,1,42,0,0,0,-2
28985,180000,2,1,2,35,1,6200,0,0
28986,180000,2,2,2,35,0,900,900,-2
28987,400000,2,1,2,31,0,31197,72124,-2
28989,160000,2,2,1,47,1,6873,3344,-1
28990,240000,2,2,1,34,0,66901,9587,0
28991,260000,2,1,1,35,0,5181,5181,-2
28992,160000,2,2,2,38,0,871673,29220,0
28993,80000,2,3,2,43,0,336121,11543,0
28995,270000,2,3,1,41,0,258931,19585,0
28996,100000,2,2,2,40,1,267454,12000,2
28997,300000,2,3,2,40,0,2340,2340,-1
28998,450000,2,3,2,40,0,137245,166388,0
28999,360000,2,1,1,43,0,0,0,-2
29000,170000,2,2,1,40,0,752859,42232,0
29001,50000,2,3,1,36,0,225129,9121,0
29002,50000,2,3,2,30,1,44242,9213,-1
29003,240000,2,2,1,31,1,36384,8200,0
29005,180000,2,2,2,35,0,964039,44001,0
29006,140000,2,2,2,40,0,1887,1887,-2
29007,150000,2,1,2,34,0,53,53,-2
29008,100000,2,2,2,35,0,487787,18176,0
29009,190000,2,2,1,40,0,777384,35847,0
29010,200000,2,1,1,40,0,131820,134060,-1
29013,100000,2,2,2,36,0,545626,24271,0
29014,400000,2,1,1,40,0,9766,6472,-2
29015,350000,2,1,2,32,0,82528,62245,0
29016,140000,2,2,1,43,1,460390,14139,0
29017,90000,2,2,1,46,0,7556,6573,-1
